Start Time,End Time,Hour,Power Generation KV
2023-06-03T09:59:04.115Z,2023-06-03T10:59:04.115Z,80,11.459999999999999
2023-06-03T10:59:04.115Z,2023-06-03T11:59:04.115Z,81,14.04
2023-06-03T11:59:04.115Z,2023-06-03T12:59:04.115Z,82,12.82
2023-06-03T12:59:04.115Z,2023-06-03T13:59:04.115Z,83,9.399999999999999
2023-06-03T13:59:04.115Z,2023-06-03T14:59:04.115Z,84,6.02
2023-06-03T14:59:04.115Z,2023-06-03T15:59:04.115Z,85,4.74
2023-06-03T15:59:04.115Z,2023-06-03T16:59:04.115Z,86,2.2
2023-06-03T16:59:04.115Z,2023-06-03T17:59:04.115Z,87,0.12
2023-06-03T17:59:04.115Z,2023-06-03T18:59:04.115Z,88,0
2023-06-03T18:59:04.115Z,2023-06-03T19:59:04.115Z,89,0
2023-06-03T19:59:04.115Z,2023-06-03T20:59:04.115Z,90,0
2023-06-03T20:59:04.115Z,2023-06-03T21:59:04.115Z,91,0
2023-06-03T21:59:04.115Z,2023-06-03T22:59:04.115Z,92,0
2023-06-03T22:59:04.115Z,2023-06-03T23:59:04.115Z,93,0
2023-06-03T23:59:04.115Z,2023-06-04T00:59:04.115Z,94,0
2023-06-04T00:59:04.115Z,2023-06-04T01:59:04.115Z,95,0
2023-06-04T01:59:04.115Z,2023-06-04T02:59:04.115Z,96,0
2023-06-04T02:59:04.115Z,2023-06-04T03:59:04.115Z,97,0
2023-06-04T03:59:04.115Z,2023-06-04T04:59:04.115Z,98,0
2023-06-04T04:59:04.115Z,2023-06-04T05:59:04.115Z,99,0.06
2023-06-04T05:59:04.115Z,2023-06-04T06:59:04.115Z,100,1.54
2023-06-04T06:59:04.115Z,2023-06-04T07:59:04.115Z,101,4.22
2023-06-04T07:59:04.115Z,2023-06-04T08:59:04.115Z,102,7.68
2023-06-04T08:59:04.115Z,2023-06-04T09:59:04.115Z,103,11.639999999999999
