Start Time,End Time,Hour,Power Generation KV
2023-06-03T09:48:00.399Z,2023-06-03T10:48:00.399Z,80,11.459999999999999
2023-06-03T10:48:00.399Z,2023-06-03T11:48:00.399Z,81,14.04
2023-06-03T11:48:00.399Z,2023-06-03T12:48:00.399Z,82,12.82
2023-06-03T12:48:00.399Z,2023-06-03T13:48:00.399Z,83,9.399999999999999
2023-06-03T13:48:00.399Z,2023-06-03T14:48:00.399Z,84,6.02
2023-06-03T14:48:00.399Z,2023-06-03T15:48:00.399Z,85,4.74
2023-06-03T15:48:00.399Z,2023-06-03T16:48:00.399Z,86,2.2
2023-06-03T16:48:00.399Z,2023-06-03T17:48:00.399Z,87,0.12
2023-06-03T17:48:00.399Z,2023-06-03T18:48:00.399Z,88,0
2023-06-03T18:48:00.399Z,2023-06-03T19:48:00.399Z,89,0
2023-06-03T19:48:00.399Z,2023-06-03T20:48:00.399Z,90,0
2023-06-03T20:48:00.399Z,2023-06-03T21:48:00.399Z,91,0
2023-06-03T21:48:00.399Z,2023-06-03T22:48:00.399Z,92,0
2023-06-03T22:48:00.399Z,2023-06-03T23:48:00.399Z,93,0
2023-06-03T23:48:00.399Z,2023-06-04T00:48:00.399Z,94,0
2023-06-04T00:48:00.399Z,2023-06-04T01:48:00.399Z,95,0
2023-06-04T01:48:00.399Z,2023-06-04T02:48:00.399Z,96,0
2023-06-04T02:48:00.399Z,2023-06-04T03:48:00.399Z,97,0
2023-06-04T03:48:00.399Z,2023-06-04T04:48:00.399Z,98,0
2023-06-04T04:48:00.399Z,2023-06-04T05:48:00.399Z,99,0.06
2023-06-04T05:48:00.399Z,2023-06-04T06:48:00.399Z,100,1.54
2023-06-04T06:48:00.399Z,2023-06-04T07:48:00.399Z,101,4.22
2023-06-04T07:48:00.399Z,2023-06-04T08:48:00.399Z,102,7.68
2023-06-04T08:48:00.399Z,2023-06-04T09:48:00.399Z,103,11.639999999999999
2023-06-04T09:48:00.399Z,2023-06-04T10:48:00.399Z,104,13.34
2023-06-04T10:48:00.399Z,2023-06-04T11:48:00.399Z,105,14.2
2023-06-04T11:48:00.399Z,2023-06-04T12:48:00.399Z,106,13.680000000000001
2023-06-04T12:48:00.399Z,2023-06-04T13:48:00.399Z,107,11.200000000000001
2023-06-04T13:48:00.399Z,2023-06-04T14:48:00.399Z,108,7.94
2023-06-04T14:48:00.399Z,2023-06-04T15:48:00.399Z,109,5.24
2023-06-04T15:48:00.399Z,2023-06-04T16:48:00.399Z,110,2.08
2023-06-04T16:48:00.399Z,2023-06-04T17:48:00.399Z,111,0.1
2023-06-04T17:48:00.399Z,2023-06-04T18:48:00.399Z,112,0
2023-06-04T18:48:00.399Z,2023-06-04T19:48:00.399Z,113,0
2023-06-04T19:48:00.399Z,2023-06-04T20:48:00.399Z,114,0
2023-06-04T20:48:00.399Z,2023-06-04T21:48:00.399Z,115,0
2023-06-04T21:48:00.399Z,2023-06-04T22:48:00.399Z,116,0
2023-06-04T22:48:00.399Z,2023-06-04T23:48:00.399Z,117,0
2023-06-04T23:48:00.399Z,2023-06-05T00:48:00.399Z,118,0
2023-06-05T00:48:00.399Z,2023-06-05T01:48:00.399Z,119,0
2023-06-05T01:48:00.399Z,2023-06-05T02:48:00.399Z,120,0
2023-06-05T02:48:00.399Z,2023-06-05T03:48:00.399Z,121,0
2023-06-05T03:48:00.399Z,2023-06-05T04:48:00.399Z,122,0
2023-06-05T04:48:00.399Z,2023-06-05T05:48:00.399Z,123,0.08
2023-06-05T05:48:00.399Z,2023-06-05T06:48:00.399Z,124,1.88
2023-06-05T06:48:00.399Z,2023-06-05T07:48:00.399Z,125,5.24
2023-06-05T07:48:00.399Z,2023-06-05T08:48:00.399Z,126,8.54
2023-06-05T08:48:00.399Z,2023-06-05T09:48:00.399Z,127,9.120000000000001
2023-06-05T09:48:00.399Z,2023-06-05T10:48:00.399Z,128,10.1
2023-06-05T10:48:00.399Z,2023-06-05T11:48:00.399Z,129,12.3
2023-06-05T11:48:00.399Z,2023-06-05T12:48:00.399Z,130,11.639999999999999
2023-06-05T12:48:00.399Z,2023-06-05T13:48:00.399Z,131,10.860000000000001
2023-06-05T13:48:00.399Z,2023-06-05T14:48:00.399Z,132,7.54
2023-06-05T14:48:00.399Z,2023-06-05T15:48:00.399Z,133,4.24
2023-06-05T15:48:00.399Z,2023-06-05T16:48:00.399Z,134,1.88
2023-06-05T16:48:00.399Z,2023-06-05T17:48:00.399Z,135,0.08
2023-06-05T17:48:00.399Z,2023-06-05T18:48:00.399Z,136,0
2023-06-05T18:48:00.399Z,2023-06-05T19:48:00.399Z,137,0
2023-06-05T19:48:00.399Z,2023-06-05T20:48:00.399Z,138,0
2023-06-05T20:48:00.399Z,2023-06-05T21:48:00.399Z,139,0
2023-06-05T21:48:00.399Z,2023-06-05T22:48:00.399Z,140,0
2023-06-05T22:48:00.399Z,2023-06-05T23:48:00.399Z,141,0
2023-06-05T23:48:00.399Z,2023-06-06T00:48:00.399Z,142,0
2023-06-06T00:48:00.399Z,2023-06-06T01:48:00.399Z,143,0
2023-06-06T01:48:00.399Z,2023-06-06T02:48:00.399Z,144,0
2023-06-06T02:48:00.399Z,2023-06-06T03:48:00.399Z,145,0
2023-06-06T03:48:00.399Z,2023-06-06T04:48:00.399Z,146,0
2023-06-06T04:48:00.399Z,2023-06-06T05:48:00.399Z,147,0.08
2023-06-06T05:48:00.399Z,2023-06-06T06:48:00.399Z,148,1.6800000000000002
2023-06-06T06:48:00.399Z,2023-06-06T07:48:00.399Z,149,4.44
2023-06-06T07:48:00.399Z,2023-06-06T08:48:00.399Z,150,7.640000000000001
2023-06-06T08:48:00.399Z,2023-06-06T09:48:00.399Z,151,10.22
2023-06-06T09:48:00.399Z,2023-06-06T10:48:00.399Z,152,12.2
2023-06-06T10:48:00.399Z,2023-06-06T11:48:00.399Z,153,13.600000000000001
2023-06-06T11:48:00.399Z,2023-06-06T12:48:00.399Z,154,13.620000000000001
2023-06-06T12:48:00.399Z,2023-06-06T13:48:00.399Z,155,11.5
2023-06-06T13:48:00.399Z,2023-06-06T14:48:00.399Z,156,8.6
2023-06-06T14:48:00.399Z,2023-06-06T15:48:00.399Z,157,5.5600000000000005
2023-06-06T15:48:00.399Z,2023-06-06T16:48:00.399Z,158,2.2
2023-06-06T16:48:00.399Z,2023-06-06T17:48:00.399Z,159,0.12
2023-06-06T17:48:00.399Z,2023-06-06T18:48:00.399Z,160,0
2023-06-06T18:48:00.399Z,2023-06-06T19:48:00.399Z,161,0
2023-06-06T19:48:00.399Z,2023-06-06T20:48:00.399Z,162,0
2023-06-06T20:48:00.399Z,2023-06-06T21:48:00.399Z,163,0
2023-06-06T21:48:00.399Z,2023-06-06T22:48:00.399Z,164,0
2023-06-06T22:48:00.399Z,2023-06-06T23:48:00.399Z,165,0
2023-06-06T23:48:00.399Z,2023-06-07T00:48:00.399Z,166,0
2023-06-07T00:48:00.399Z,2023-06-07T01:48:00.399Z,167,0
2023-06-07T01:48:00.399Z,2023-06-07T02:48:00.399Z,168,0
2023-06-07T02:48:00.399Z,2023-06-07T03:48:00.399Z,169,0
2023-06-07T03:48:00.399Z,2023-06-07T04:48:00.399Z,170,0
2023-06-07T04:48:00.399Z,2023-06-07T05:48:00.399Z,171,0.08
2023-06-07T05:48:00.399Z,2023-06-07T06:48:00.399Z,172,1.34
2023-06-07T06:48:00.399Z,2023-06-07T07:48:00.399Z,173,3.02
2023-06-07T07:48:00.399Z,2023-06-07T08:48:00.399Z,174,5.659999999999999
2023-06-07T08:48:00.399Z,2023-06-07T09:48:00.399Z,175,9.5
2023-06-07T09:48:00.399Z,2023-06-07T10:48:00.399Z,176,11.719999999999999
2023-06-07T10:48:00.399Z,2023-06-07T11:48:00.399Z,177,12.16
2023-06-07T11:48:00.399Z,2023-06-07T12:48:00.399Z,178,12.379999999999999
2023-06-07T12:48:00.399Z,2023-06-07T13:48:00.399Z,179,12.18
2023-06-07T13:48:00.399Z,2023-06-07T14:48:00.399Z,180,8.54
2023-06-07T14:48:00.399Z,2023-06-07T15:48:00.399Z,181,4.74
2023-06-07T15:48:00.399Z,2023-06-07T16:48:00.399Z,182,2.02
2023-06-07T16:48:00.399Z,2023-06-07T17:48:00.399Z,183,0.1
2023-06-07T17:48:00.399Z,2023-06-07T18:48:00.399Z,184,0
2023-06-07T18:48:00.399Z,2023-06-07T19:48:00.399Z,185,0
2023-06-07T19:48:00.399Z,2023-06-07T20:48:00.399Z,186,0
2023-06-07T20:48:00.399Z,2023-06-07T21:48:00.399Z,187,0
2023-06-07T21:48:00.399Z,2023-06-07T22:48:00.399Z,188,0
2023-06-07T22:48:00.399Z,2023-06-07T23:48:00.399Z,189,0
2023-06-07T23:48:00.399Z,2023-06-08T00:48:00.399Z,190,0
2023-06-08T00:48:00.399Z,2023-06-08T01:48:00.399Z,191,0
2023-06-08T01:48:00.399Z,2023-06-08T02:48:00.399Z,192,0
2023-06-08T02:48:00.399Z,2023-06-08T03:48:00.399Z,193,0
2023-06-08T03:48:00.399Z,2023-06-08T04:48:00.399Z,194,0
2023-06-08T04:48:00.399Z,2023-06-08T05:48:00.399Z,195,0.02
2023-06-08T05:48:00.399Z,2023-06-08T06:48:00.399Z,196,1.12
2023-06-08T06:48:00.399Z,2023-06-08T07:48:00.399Z,197,4.44
2023-06-08T07:48:00.399Z,2023-06-08T08:48:00.399Z,198,7.34
2023-06-08T08:48:00.399Z,2023-06-08T09:48:00.399Z,199,10.04
2023-06-08T09:48:00.399Z,2023-06-08T10:48:00.399Z,200,12.780000000000001
2023-06-08T10:48:00.399Z,2023-06-08T11:48:00.399Z,201,12.58
2023-06-08T11:48:00.399Z,2023-06-08T12:48:00.399Z,202,11
2023-06-08T12:48:00.399Z,2023-06-08T13:48:00.399Z,203,9.74
2023-06-08T13:48:00.399Z,2023-06-08T14:48:00.399Z,204,7.119999999999999
2023-06-08T14:48:00.399Z,2023-06-08T15:48:00.399Z,205,4.5200000000000005
2023-06-08T15:48:00.399Z,2023-06-08T16:48:00.399Z,206,1.32
2023-06-08T16:48:00.399Z,2023-06-08T17:48:00.399Z,207,0.02
2023-06-08T17:48:00.399Z,2023-06-08T18:48:00.399Z,208,0
2023-06-08T18:48:00.399Z,2023-06-08T19:48:00.399Z,209,0
2023-06-08T19:48:00.399Z,2023-06-08T20:48:00.399Z,210,0
2023-06-08T20:48:00.399Z,2023-06-08T21:48:00.399Z,211,0
2023-06-08T21:48:00.399Z,2023-06-08T22:48:00.399Z,212,0
2023-06-08T22:48:00.399Z,2023-06-08T23:48:00.399Z,213,0
2023-06-08T23:48:00.399Z,2023-06-09T00:48:00.399Z,214,0
2023-06-09T00:48:00.399Z,2023-06-09T01:48:00.399Z,215,0
2023-06-09T01:48:00.399Z,2023-06-09T02:48:00.399Z,216,0
2023-06-09T02:48:00.399Z,2023-06-09T03:48:00.399Z,217,0
2023-06-09T03:48:00.399Z,2023-06-09T04:48:00.399Z,218,0
2023-06-09T04:48:00.399Z,2023-06-09T05:48:00.399Z,219,0.02
2023-06-09T05:48:00.399Z,2023-06-09T06:48:00.399Z,220,1
2023-06-09T06:48:00.399Z,2023-06-09T07:48:00.399Z,221,2.2800000000000002
2023-06-09T07:48:00.399Z,2023-06-09T08:48:00.399Z,222,3.3400000000000003
2023-06-09T08:48:00.399Z,2023-06-09T09:48:00.399Z,223,6.48
2023-06-09T09:48:00.399Z,2023-06-09T10:48:00.399Z,224,9.98
2023-06-09T10:48:00.399Z,2023-06-09T11:48:00.399Z,225,7.880000000000001
2023-06-09T11:48:00.399Z,2023-06-09T12:48:00.399Z,226,7.16
2023-06-09T12:48:00.399Z,2023-06-09T13:48:00.399Z,227,9.92
2023-06-09T13:48:00.399Z,2023-06-09T14:48:00.399Z,228,8.24
2023-06-09T14:48:00.399Z,2023-06-09T15:48:00.399Z,229,5.44
2023-06-09T15:48:00.399Z,2023-06-09T16:48:00.399Z,230,1.94
2023-06-09T16:48:00.399Z,2023-06-09T17:48:00.399Z,231,0.1
2023-06-09T17:48:00.399Z,2023-06-09T18:48:00.399Z,232,0
2023-06-09T18:48:00.399Z,2023-06-09T19:48:00.399Z,233,0
2023-06-09T19:48:00.399Z,2023-06-09T20:48:00.399Z,234,0
2023-06-09T20:48:00.399Z,2023-06-09T21:48:00.399Z,235,0
2023-06-09T21:48:00.399Z,2023-06-09T22:48:00.399Z,236,0
2023-06-09T22:48:00.399Z,2023-06-09T23:48:00.399Z,237,0
2023-06-09T23:48:00.399Z,2023-06-10T00:48:00.399Z,238,0
2023-06-10T00:48:00.399Z,2023-06-10T01:48:00.399Z,239,0
2023-06-10T01:48:00.399Z,2023-06-10T02:48:00.399Z,240,0
2023-06-10T02:48:00.399Z,2023-06-10T03:48:00.399Z,241,0
2023-06-10T03:48:00.399Z,2023-06-10T04:48:00.399Z,242,0
2023-06-10T04:48:00.399Z,2023-06-10T05:48:00.399Z,243,0
2023-06-10T05:48:00.399Z,2023-06-10T06:48:00.399Z,244,0.1
2023-06-10T06:48:00.399Z,2023-06-10T07:48:00.399Z,245,1.3800000000000001
2023-06-10T07:48:00.399Z,2023-06-10T08:48:00.399Z,246,4.4
2023-06-10T08:48:00.399Z,2023-06-10T09:48:00.399Z,247,8.44
2023-06-10T09:48:00.399Z,2023-06-10T10:48:00.399Z,248,11.419999999999998
2023-06-10T10:48:00.399Z,2023-06-10T11:48:00.399Z,249,12.88
2023-06-10T11:48:00.399Z,2023-06-10T12:48:00.399Z,250,10.9
2023-06-10T12:48:00.399Z,2023-06-10T13:48:00.399Z,251,9.16
2023-06-10T13:48:00.399Z,2023-06-10T14:48:00.399Z,252,7.34
2023-06-10T14:48:00.399Z,2023-06-10T15:48:00.399Z,253,5.34
2023-06-10T15:48:00.399Z,2023-06-10T16:48:00.399Z,254,2.12
2023-06-10T16:48:00.399Z,2023-06-10T17:48:00.399Z,255,0.12
2023-06-10T17:48:00.399Z,2023-06-10T18:48:00.399Z,256,0
2023-06-10T18:48:00.399Z,2023-06-10T19:48:00.399Z,257,0
2023-06-10T19:48:00.399Z,2023-06-10T20:48:00.399Z,258,0
2023-06-10T20:48:00.399Z,2023-06-10T21:48:00.399Z,259,0
2023-06-10T21:48:00.399Z,2023-06-10T22:48:00.399Z,260,0
2023-06-10T22:48:00.399Z,2023-06-10T23:48:00.399Z,261,0
2023-06-10T23:48:00.399Z,2023-06-11T00:48:00.399Z,262,0
2023-06-11T00:48:00.399Z,2023-06-11T01:48:00.399Z,263,0
2023-06-11T01:48:00.399Z,2023-06-11T02:48:00.399Z,264,0
2023-06-11T02:48:00.399Z,2023-06-11T03:48:00.399Z,265,0
2023-06-11T03:48:00.399Z,2023-06-11T04:48:00.399Z,266,0
2023-06-11T04:48:00.399Z,2023-06-11T05:48:00.399Z,267,0.02
2023-06-11T05:48:00.399Z,2023-06-11T06:48:00.399Z,268,0.8200000000000001
2023-06-11T06:48:00.399Z,2023-06-11T07:48:00.399Z,269,3.54
2023-06-11T07:48:00.399Z,2023-06-11T08:48:00.399Z,270,5.32
